script_path,syntax_status,safety_status,runnable_status,notes
03_TOOLS/windows/repos/SikuliX1/IDE/src/main/resources/Lib/xlwt/Worksheet.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/repos/SikuliX1/IDE/src/main/resources/Lib/xlwt/__init__.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/repos/SikuliX1/IDE/src/main/resources/Lib/xlwt/antlr.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/repos/SikuliX1/IDE/src/main/resources/Lib/xlwt/compat.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/repos/SikuliX1/IDE/src/main/resources/scripts/testRun/testRun.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/scripts/kicad_window_filter.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/scripts/pywinauto/inspect_kicad_uia.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/scripts/pywinauto/inspect_kicad_win32.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/scripts/screenshots/capture_kicad_window.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/scripts/screenshots/take_screenshot.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/scripts/window_discovery/discover_kicad_windows.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
03_TOOLS/windows/scripts/window_discovery/discover_windows.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/linux/scripts/check_linux_kicad_env.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/linux/scripts/wmctrl/list_windows.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/linux/scripts/xdotool/list_windows.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/linux/scripts/xvfb/run_kicad_headless_check.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/backup_kicad_project.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/datasheets/build_datasheet_index.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/datasheets/create_missing_datasheet_report.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/datasheets/generate_component_summary_stub.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/datasheets/validate_datasheet_links.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/export_bom.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/export_drill.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/export_gerbers.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/export_step.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/find_kicad_project_files.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/full_verify_project.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/kicad_libraries/find_footprint_candidates.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/kicad_libraries/find_symbol_candidates.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/kicad_libraries/index_3d_models.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/kicad_libraries/index_footprints.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/kicad_libraries/index_symbols.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/new_kicad_project_workspace.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/project_validation/check_bom_has_datasheets.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/project_validation/check_component_database_matches.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/project_validation/check_connector_orientation_review_needed.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/project_validation/check_missing_3d_models.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/project_validation/check_missing_footprints.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/project_validation/check_project_libraries.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/project_validation/check_unconnected_power.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/project_validation/validate_kicad_project.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/run_drc.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/scripts/run_erc.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/windows/scripts/kicad_window_filter.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/windows/scripts/pywinauto/inspect_kicad_uia.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/windows/scripts/pywinauto/inspect_kicad_win32.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/windows/scripts/screenshots/capture_kicad_window.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/windows/scripts/screenshots/take_screenshot.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/windows/scripts/window_discovery/discover_kicad_windows.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/03_TOOLS/windows/scripts/window_discovery/discover_windows.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/health_check.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/common/build_indexes.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/common/create_repo_folders.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/common/write_setup_report.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/linux/check_linux_requirements.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/linux/setup_linux.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/macos/check_macos_requirements.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/macos/setup_macos.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/windows/check_windows_requirements.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
05_OUTPUTS/installer_smoke_test/KICAD_ENGINE_TEST_2026-05-03T00-18-33-993Z/setup/windows/setup_windows.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
11_LIBRARY_FACTORY/scripts/compare_footprint_to_metadata.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
11_LIBRARY_FACTORY/scripts/validate_footprint_file.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
11_LIBRARY_FACTORY/scripts/validate_symbol_file.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
13_PART_INGESTION/scripts/create_datasheet_summary_stub.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
13_PART_INGESTION/scripts/create_footprint_checklist_stub.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
13_PART_INGESTION/scripts/create_part_record_stub.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
13_PART_INGESTION/scripts/create_symbol_checklist_stub.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/connectors/digikey/digikey_connector.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/connectors/jlcpcb/jlcpcb_connector.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/connectors/lcsc/lcsc_connector.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/connectors/mouser/mouser_connector.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/scripts/build_supplier_index.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/scripts/create_supplier_gap_report.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/scripts/import_manual_csv.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/scripts/match_supplier_parts_to_component_database.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/scripts/match_supplier_parts_to_kicad_footprints.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/scripts/normalize_supplier_part.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
28_SUPPLIER_INGESTION/scripts/test_connectors_dry_run.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
29_FOOTPRINT_GAP_ANALYSIS/scripts/create_missing_footprint_backlog.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
29_FOOTPRINT_GAP_ANALYSIS/scripts/inventory_kicad_footprints.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
29_FOOTPRINT_GAP_ANALYSIS/scripts/inventory_kicad_symbols.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
29_FOOTPRINT_GAP_ANALYSIS/scripts/match_component_db_to_footprints.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
30_SUPPLIER_FOOTPRINT_MATCHES/scripts/build_match_index.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
30_SUPPLIER_FOOTPRINT_MATCHES/scripts/check_match_confidence.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
30_SUPPLIER_FOOTPRINT_MATCHES/scripts/create_match_record.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
30_SUPPLIER_FOOTPRINT_MATCHES/scripts/report_unmatched_supplier_parts.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/build_research_report.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/capture_source_evidence.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/dry_run_research_plan.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/extract_datasheet_links.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/extract_part_metadata.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/normalize_research_output.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/playwright.config.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/update_component_database_stubs.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/update_datasheet_source_indexes.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
31_PLAYWRIGHT_RESEARCH_PIPELINE/scripts/update_supplier_indexes.js,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
health_check.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/linux/scripts/check_linux_kicad_env.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/linux/scripts/wmctrl/list_windows.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/linux/scripts/xdotool/list_windows.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/linux/scripts/xvfb/run_kicad_headless_check.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/backup_kicad_project.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/datasheets/build_datasheet_index.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/datasheets/create_missing_datasheet_report.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/datasheets/generate_component_summary_stub.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/datasheets/validate_datasheet_links.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/export_bom.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/export_drill.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/export_gerbers.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/export_step.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/find_kicad_project_files.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/full_verify_project.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/kicad_libraries/find_footprint_candidates.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/kicad_libraries/find_symbol_candidates.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/kicad_libraries/index_3d_models.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/kicad_libraries/index_footprints.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/kicad_libraries/index_symbols.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/new_kicad_project_workspace.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/project_validation/check_bom_has_datasheets.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/project_validation/check_component_database_matches.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/project_validation/check_connector_orientation_review_needed.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/project_validation/check_missing_3d_models.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/project_validation/check_missing_footprints.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/project_validation/check_project_libraries.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/project_validation/check_unconnected_power.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/project_validation/validate_kicad_project.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/run_drc.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/scripts/run_erc.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/windows/scripts/kicad_window_filter.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/windows/scripts/pywinauto/inspect_kicad_uia.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/windows/scripts/pywinauto/inspect_kicad_win32.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/windows/scripts/screenshots/capture_kicad_window.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/windows/scripts/screenshots/take_screenshot.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/windows/scripts/window_discovery/discover_kicad_windows.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/03_TOOLS/windows/scripts/window_discovery/discover_windows.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/health_check.ps1,PENDING_POWERSHELL_AST_PARSE,LOW_RISK_STATIC,PENDING_PARSE,
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/common/build_indexes.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/common/create_repo_folders.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/common/write_setup_report.py,PASS,LOW_RISK_STATIC,SYNTAX_ONLY_NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/linux/check_linux_requirements.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/linux/setup_linux.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/macos/check_macos_requirements.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
installer/build/windows/win-unpacked/resources/payload/repo-template/setup/macos/setup_macos.sh,NOT_RUN_BASH_UNAVAILABLE,LOW_RISK_STATIC,NOT_EXECUTED,
